date,state,district,pincode,demo_age_5_17,demo_age_17_
01-07-2025,Chhattisgarh,Bilaspur,495224,362,1972
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,201301,715,6664
01-07-2025,Punjab,Bathinda,151001,245,2726
01-07-2025,Telangana,Hyderabad,500005,306,1889
01-07-2025,Punjab,SAS Nagar (Mohali),140603,207,1917
01-07-2025,Chhattisgarh,Balod,491227,94,866
01-07-2025,Karnataka,Bangalore Rural,562110,106,903
01-07-2025,Maharashtra,Pune,412105,246,1927
01-07-2025,Himachal Pradesh,Sirmaur,173025,83,744
01-07-2025,Haryana,Sonipat,131402,42,373
01-07-2025,Madhya Pradesh,Rajgarh,465667,118,404
01-07-2025,Delhi,North West Delhi,110086,1461,6318
01-07-2025,Madhya Pradesh,Ratlam,457550,222,953
01-07-2025,Andhra Pradesh,Palnadu,522647,71,413
01-07-2025,Chhattisgarh,Bilaspur,495550,114,1116
01-07-2025,Telangana,Warangal Urban,506002,176,1481
01-07-2025,Maharashtra,Thane,421301,369,3152
01-07-2025,Delhi,North West Delhi,110088,140,1086
01-07-2025,Jammu and Kashmir,Budgam,191113,115,339
01-07-2025,Assam,Cachar,788099,34,410
01-07-2025,Madhya Pradesh,Vidisha,464114,224,943
01-07-2025,Delhi,West Delhi,110015,232,1645
01-07-2025,Madhya Pradesh,Damoh,470663,100,372
01-07-2025,Telangana,Sangareddy,502032,368,1994
01-07-2025,Maharashtra,Beed,431122,476,2617
01-07-2025,Maharashtra,Wardha,442001,176,1207
01-07-2025,Tamil Nadu,Tiruvallur,600077,271,1706
01-07-2025,Madhya Pradesh,Anuppur,484881,282,1211
01-07-2025,Uttar Pradesh,Aligarh,202001,1067,11142
01-07-2025,Gujarat,Surat,395010,610,5899
01-07-2025,Jammu and Kashmir,Srinagar,190003,33,362
01-07-2025,Chhattisgarh,Durg,491001,679,2820
01-07-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524001,69,353
01-07-2025,Punjab,Ferozepur,142052,27,331
01-07-2025,Maharashtra,Gadchiroli,442606,41,348
01-07-2025,Madhya Pradesh,Khargone,451001,238,1147
01-07-2025,Madhya Pradesh,Dhar,454001,601,2105
01-07-2025,Chhattisgarh,Korba,495445,337,2949
01-07-2025,Jammu and Kashmir,Anantnag,192124,122,647
01-07-2025,Delhi,West Delhi,110059,1346,9576
01-07-2025,Gujarat,Surat,395004,532,4250
01-07-2025,Haryana,Kaithal,136033,68,436
01-07-2025,West Bengal,Puruliya,723129,91,1402
01-07-2025,Andhra Pradesh,Guntur,522001,186,1268
01-07-2025,Chhattisgarh,Korba,495684,100,815
01-07-2025,Haryana,Fatehabad,125053,36,290
01-07-2025,West Bengal,Murshidabad,742202,493,4017
01-07-2025,Gujarat,Surat,394210,850,6249
01-07-2025,Haryana,Bhiwani,127309,29,170
01-07-2025,Telangana,Vikarabad,501141,571,2746
01-07-2025,Delhi,North West Delhi,110042,946,3387
01-07-2025,Gujarat,Ahmedabad,382350,375,2601
01-07-2025,Odisha,Malkangiri,764052,140,1870
01-07-2025,Chhattisgarh,Baloda Bazar,493332,156,1491
01-07-2025,Rajasthan,Barmer,344001,273,1320
01-07-2025,Telangana,Adilabad,504001,212,1521
01-07-2025,Madhya Pradesh,Anuppur,484224,170,606
01-07-2025,Karnataka,Bengaluru,560077,172,1242
01-07-2025,Haryana,Karnal,132114,106,708
01-07-2025,Uttar Pradesh,Bijnor,246701,487,4685
01-07-2025,Punjab,Hoshiarpur,146001,152,1782
01-07-2025,Andhra Pradesh,Visakhapatnam,530026,138,903
01-07-2025,Andhra Pradesh,West Godavari,534211,107,695
01-07-2025,Madhya Pradesh,Sehore,466115,133,422
01-07-2025,Maharashtra,Nandurbar,425409,83,624
01-07-2025,Rajasthan,Sirohi,307022,143,912
01-07-2025,Haryana,Sonipat,131101,104,558
01-07-2025,Haryana,Panchkula,134118,52,357
01-07-2025,Rajasthan,Hanumangarh,335526,84,661
01-07-2025,Haryana,Panchkula,134204,42,288
01-07-2025,Madhya Pradesh,Dewas,455001,391,1944
01-07-2025,Bihar,Kishanganj,855101,391,5533
01-07-2025,Madhya Pradesh,Mandsaur,458888,312,480
01-07-2025,Uttar Pradesh,Bareilly,243123,307,2677
01-07-2025,Punjab,Ferozepur,152022,80,605
01-07-2025,Madhya Pradesh,Vidisha,464228,359,1268
01-07-2025,Uttar Pradesh,Agra,282007,415,3159
01-07-2025,Rajasthan,Jodhpur,342008,100,979
01-07-2025,Karnataka,Bengaluru,560068,241,1865
01-07-2025,Punjab,Hoshiarpur,144205,65,956
01-07-2025,Andhra Pradesh,Chittoor,517432,62,403
01-07-2025,Delhi,South Delhi,110025,344,2233
01-07-2025,Telangana,Hyderabad,500018,188,1223
01-07-2025,Rajasthan,Ajmer,305025,78,380
01-07-2025,Haryana,Hisar,125001,474,3282
01-07-2025,Madhya Pradesh,Singrauli,486889,153,666
01-07-2025,Chandigarh,Chandigarh,160047,258,1373
01-07-2025,Punjab,Fazilka,152116,177,2043
01-07-2025,Madhya Pradesh,Sheopur,476339,205,789
01-07-2025,Gujarat,Surat,395006,404,4420
01-07-2025,Rajasthan,Bikaner,334001,401,3016
01-07-2025,Tamil Nadu,Krishnagiri,635001,254,1017
01-07-2025,Chhattisgarh,Bilaspur,495220,115,744
01-07-2025,Gujarat,Narmada,393145,158,761
01-07-2025,Jammu and Kashmir,Srinagar,190002,59,780
01-07-2025,Madhya Pradesh,Singrauli,486881,289,1077
01-07-2025,Karnataka,Dakshina Kannada,574199,42,273
01-07-2025,Madhya Pradesh,Sehore,466001,173,922
01-07-2025,Telangana,K.v. Rangareddy,500019,155,835
01-07-2025,West Bengal,Uttar Dinajpur,733134,373,4887
01-07-2025,Haryana,Palwal,121107,98,762
01-07-2025,West Bengal,Malda,732123,300,2320
01-07-2025,Andhra Pradesh,Krishna,521301,101,847
01-07-2025,Madhya Pradesh,Indore,453001,180,1023
01-07-2025,Rajasthan,Bikaner,334004,81,497
01-07-2025,Uttar Pradesh,Moradabad,244001,1398,14732
01-07-2025,Uttar Pradesh,Kanpur Nagar,208001,528,5600
01-07-2025,Madhya Pradesh,Mandsaur,458002,196,826
01-07-2025,Rajasthan,Jaipur,302003,172,1427
01-07-2025,Rajasthan,Jhalawar,326037,186,828
01-07-2025,Karnataka,Davangere,577601,91,536
01-07-2025,Madhya Pradesh,Balaghat,481335,89,368
01-07-2025,Delhi,West Delhi,110041,1467,4529
01-07-2025,Madhya Pradesh,Balaghat,481226,131,539
01-07-2025,Telangana,Vikarabad,501158,35,247
01-07-2025,Chhattisgarh,Mungeli,495334,220,3087
01-07-2025,Jammu and Kashmir,Budgam,191112,34,84
01-07-2025,Rajasthan,Jaipur,302039,123,1067
01-07-2025,Andhra Pradesh,West Godavari,534275,116,856
01-07-2025,Karnataka,Bidar,585227,73,410
01-07-2025,Punjab,Bathinda,151201,47,661
01-07-2025,Haryana,Jhajjar,124507,323,2222
01-07-2025,Karnataka,Ramanagar,562159,102,1087
01-07-2025,Chhattisgarh,Dhamtari,493778,187,1443
01-07-2025,Andhra Pradesh,West Godavari,534101,86,734
01-07-2025,Chandigarh,Chandigarh,160101,333,1226
01-07-2025,Uttar Pradesh,Ghaziabad,201001,490,4418
01-07-2025,Assam,Marigaon,782411,105,1023
01-07-2025,Chhattisgarh,Dhamtari,493773,225,1786
01-07-2025,Jammu and Kashmir,Kupwara,193223,179,1063
01-07-2025,Assam,Barpeta,781308,292,1711
01-07-2025,Assam,Goalpara,783101,167,1166
01-07-2025,Rajasthan,Bharatpur,321001,393,2314
01-07-2025,Tamil Nadu,Tiruvallur,600095,133,978
01-07-2025,Madhya Pradesh,Neemuch,458220,74,294
01-07-2025,Rajasthan,Dholpur,328026,203,661
01-07-2025,Madhya Pradesh,Bhopal,462420,58,506
01-07-2025,Rajasthan,Udaipur,313011,89,640
01-07-2025,Andhra Pradesh,Kurnool,518463,92,542
01-07-2025,Karnataka,Kalaburagi,585104,225,1042
01-07-2025,Delhi,North Delhi,110006,245,1925
01-07-2025,Madhya Pradesh,Shivpuri,473770,130,773
01-07-2025,Delhi,Shahdara,110032,375,2004
01-07-2025,Karnataka,Bengaluru,560049,135,1164
01-07-2025,Karnataka,Chamrajanagar,571313,50,253
01-07-2025,Delhi,North West Delhi,110035,143,1093
01-07-2025,Punjab,Ferozepur,152028,14,178
01-07-2025,Madhya Pradesh,Balaghat,481445,125,493
01-07-2025,Jammu and Kashmir,Ganderbal,191202,41,357
01-07-2025,Haryana,Sirsa,125102,73,529
01-07-2025,Delhi,South West Delhi,110043,546,3259
01-07-2025,Punjab,Pathankot,145023,71,513
01-07-2025,Andhra Pradesh,Kurnool,518468,44,254
01-07-2025,Maharashtra,Pune,411048,308,2082
01-07-2025,Haryana,Mewat,122104,109,971
01-07-2025,Madhya Pradesh,Ratlam,457114,393,1109
01-07-2025,West Bengal,Uttar Dinajpur,733156,184,2330
01-07-2025,Maharashtra,Mumbai Suburban,400068,140,1439
01-07-2025,Andhra Pradesh,Guntur,522201,135,1068
01-07-2025,Rajasthan,Sirohi,307001,98,622
01-07-2025,Chhattisgarh,Surguja,497001,348,3637
01-07-2025,Madhya Pradesh,Chhindwara,480557,80,269
01-07-2025,Punjab,Gurdaspur,143518,67,596
01-07-2025,Haryana,Fatehabad,125050,167,1179
01-07-2025,Madhya Pradesh,Mandla,481885,220,631
01-07-2025,Rajasthan,Rajsamand,313324,166,1135
01-07-2025,Haryana,Gurgaon,122101,149,1033
01-07-2025,Andhra Pradesh,Cuddapah,516001,68,763
01-07-2025,Tamil Nadu,Virudhunagar,626130,83,566
01-07-2025,Tamil Nadu,Tiruvallur,600053,197,1882
01-07-2025,Madhya Pradesh,Mandsaur,458001,156,800
01-07-2025,Andhra Pradesh,Prakasam,523327,116,526
01-07-2025,Punjab,Ferozepur,142044,46,501
01-07-2025,Madhya Pradesh,Tikamgarh,472001,494,1331
01-07-2025,West Bengal,Hooghly,712404,98,913
01-07-2025,Uttarakhand,Udham Singh Nagar,262401,173,1267
01-07-2025,Jammu and Kashmir,Punch,185111,163,694
01-07-2025,Karnataka,Bengaluru,560064,195,1736
01-07-2025,Odisha,Kandhamal,762011,165,780
01-07-2025,Chhattisgarh,Korba,495449,234,1671
01-07-2025,Madhya Pradesh,Jabalpur,482051,54,396
01-07-2025,Maharashtra,Solapur,413401,112,1266
01-07-2025,Assam,Cachar,788101,60,609
01-07-2025,Rajasthan,Dholpur,328027,146,829
01-07-2025,Karnataka,Chitradurga,577501,129,922
01-07-2025,Punjab,Fatehgarh Sahib,140406,74,1010
01-07-2025,Uttarakhand,Nainital,263139,557,3946
01-07-2025,Delhi,East Delhi,110031,396,1771
01-07-2025,Andhra Pradesh,Kurnool,518360,328,1561
01-07-2025,Karnataka,Haveri,581111,58,326
01-07-2025,Madhya Pradesh,Indore,452007,97,683
01-07-2025,West Bengal,Murshidabad,742223,128,1044
01-07-2025,Assam,Kamrup,781136,166,1375
01-07-2025,Delhi,North West Delhi,110033,398,2412
01-07-2025,Rajasthan,Alwar,301405,136,899
01-07-2025,Andhra Pradesh,Sri Sathya Sai,515201,162,620
01-07-2025,Jammu and Kashmir,Kathua,184204,26,399
01-07-2025,Uttar Pradesh,Meerut,250001,522,5382
01-07-2025,Delhi,North West Delhi,110036,243,1054
01-07-2025,Telangana,K.v. Rangareddy,501218,98,680
01-07-2025,Rajasthan,Baran,325205,199,1432
01-07-2025,Madhya Pradesh,Ashok Nagar,473331,289,1437
01-07-2025,Karnataka,Kolar,563101,237,1680
01-07-2025,West Bengal,Puruliya,723212,68,515
01-07-2025,Haryana,Mewat,122107,197,1272
01-07-2025,Haryana,Mewat,122508,299,2479
01-07-2025,West Bengal,South 24 Parganas,743503,165,2040
01-07-2025,Rajasthan,Sawai Madhopur,322001,114,1079
01-07-2025,Delhi,East Delhi,110092,815,5159
01-07-2025,Delhi,Shahdara,110095,476,1164
01-07-2025,Madhya Pradesh,Ratlam,457226,235,796
01-07-2025,Karnataka,Chitradurga,577540,45,267
01-07-2025,Haryana,Gurgaon,122017,167,1172
01-07-2025,Delhi,North West Delhi,110034,459,2513
01-07-2025,Punjab,Mansa,151505,118,1200
01-07-2025,Haryana,Jhajjar,124103,108,808
01-07-2025,Uttarakhand,Udham Singh Nagar,244713,402,2974
01-07-2025,Chhattisgarh,Durg,490023,215,896
01-07-2025,Odisha,Kandhamal,762002,159,1094
01-07-2025,Punjab,Faridkot,151203,92,1429
01-07-2025,Madhya Pradesh,Singrauli,486886,830,2743
01-07-2025,Assam,Bongaigaon,783388,89,682
01-07-2025,Andhra Pradesh,Tirupati,517507,112,494
01-07-2025,Rajasthan,Dausa,303303,194,926
01-07-2025,Delhi,West Delhi,110063,232,1331
01-07-2025,Haryana,Gurgaon,122004,139,1150
01-07-2025,Telangana,K.v. Rangareddy,500089,174,1217
01-07-2025,Jammu and Kashmir,Kishtwar,182205,92,347
01-07-2025,Rajasthan,Barmer,344033,185,1112
01-07-2025,Haryana,Bhiwani,127031,30,139
01-07-2025,Madhya Pradesh,Indore,453441,259,1453
01-07-2025,Madhya Pradesh,Umaria,484661,546,1995
01-07-2025,Uttar Pradesh,Bijnor,246725,346,3744
01-07-2025,Rajasthan,Tonk,304001,451,2307
01-07-2025,Maharashtra,Mumbai Suburban,400104,109,1355
01-07-2025,Chandigarh,Chandigarh,160019,129,455
01-07-2025,Madhya Pradesh,Sehore,466651,42,137
01-07-2025,Chhattisgarh,Bilaspur,495113,121,993
01-07-2025,Uttar Pradesh,Firozabad,283203,1336,13408
01-07-2025,Uttar Pradesh,Amroha,244221,447,4364
01-07-2025,Chhattisgarh,Bilaspur,495001,419,3460
01-07-2025,Telangana,Jangoan,506167,51,652
01-07-2025,Madhya Pradesh,Barwani,451551,472,2471
01-07-2025,Chhattisgarh,Baloda Bazar,493228,154,1203
01-07-2025,Haryana,Fatehabad,125111,90,446
01-07-2025,Andhra Pradesh,Tirupati,517501,281,1573
01-07-2025,Madhya Pradesh,Morena,476001,821,3708
01-07-2025,Punjab,Amritsar,143001,684,7070
01-07-2025,Maharashtra,Raigad,410210,128,1015
01-07-2025,Jammu and Kashmir,Budgam,191111,132,539
01-07-2025,Gujarat,Morbi,363641,223,1217
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,201304,203,1658
01-07-2025,West Bengal,Uttar Dinajpur,733215,227,2508
01-07-2025,Madhya Pradesh,Sagar,470339,184,681
01-07-2025,Andhra Pradesh,N. T. R,520012,80,708
01-07-2025,Maharashtra,Pune,411057,150,1325
01-07-2025,Madhya Pradesh,Dewas,455227,395,2386
01-07-2025,Haryana,Karnal,132041,28,250
01-07-2025,Chhattisgarh,Narayanpur,494661,491,4422
01-07-2025,Karnataka,Vijayanagara,583201,58,460
01-07-2025,Andhra Pradesh,Kurnool,518001,191,1291
01-07-2025,Chhattisgarh,Surguja,497101,288,3031
01-07-2025,Maharashtra,Pune,411033,269,1913
01-07-2025,Rajasthan,Jaipur,303007,41,355
01-07-2025,Punjab,Hoshiarpur,144306,21,404
01-07-2025,Punjab,Ludhiana,141008,207,2582
01-07-2025,Haryana,Mewat,122108,122,1095
01-07-2025,Chhattisgarh,Baloda Bazar,493118,283,2660
01-07-2025,Rajasthan,Bharatpur,321024,169,1178
01-07-2025,Delhi,North East Delhi,110094,1883,7078
01-07-2025,Andhra Pradesh,Kurnool,518003,260,1217
01-07-2025,Haryana,Gurgaon,122002,104,1052
01-07-2025,Rajasthan,Jaisalmer,345001,232,1520
01-07-2025,Madhya Pradesh,Vidisha,464001,315,1288
01-07-2025,Maharashtra,Gadchiroli,442710,38,487
01-07-2025,Punjab,Hoshiarpur,144211,51,603
01-07-2025,Punjab,Moga,142043,47,415
01-07-2025,Maharashtra,Thane,421306,284,2101
01-07-2025,Delhi,South West Delhi,110046,173,1248
01-07-2025,Rajasthan,Kota,324008,144,688
01-07-2025,Maharashtra,Mumbai Suburban,400072,199,1435
01-07-2025,Andhra Pradesh,Nandyal,518401,89,337
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,201310,182,2106
01-07-2025,Madhya Pradesh,Vidisha,464224,178,476
01-07-2025,Haryana,Hisar,125033,159,1346
01-07-2025,Puducherry,Puducherry,605008,73,519
01-07-2025,Madhya Pradesh,Indore,452003,117,667
01-07-2025,Delhi,South West Delhi,110045,454,3273
01-07-2025,Madhya Pradesh,Indore,452016,313,2375
01-07-2025,Odisha,Balangir,767025,155,953
01-07-2025,Karnataka,Bengaluru,560099,129,789
01-07-2025,Madhya Pradesh,Indore,452011,80,585
01-07-2025,Punjab,Moga,142001,101,1290
01-07-2025,Karnataka,Ballari,583101,227,805
01-07-2025,Rajasthan,Jodhpur,342025,99,753
01-07-2025,Maharashtra,Jalgaon,425201,128,1008
01-07-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533201,28,203
01-07-2025,Madhya Pradesh,Katni,483501,712,2455
01-07-2025,West Bengal,South 24 Parganas,743312,180,1161
01-07-2025,Telangana,Hyderabad,500053,373,2667
01-07-2025,West Bengal,Birbhum,731221,164,1244
01-07-2025,Maharashtra,Latur,413512,333,2426
01-07-2025,Gujarat,Ahmedabad,380051,100,1093
01-07-2025,Uttar Pradesh,Lucknow,226002,279,2769
01-07-2025,Assam,Dhubri,783334,179,1320
01-07-2025,Delhi,East Delhi,110095,95,787
01-07-2025,Rajasthan,Bharatpur,321204,239,1682
01-07-2025,Rajasthan,Barmer,344704,168,968
01-07-2025,Madhya Pradesh,Anuppur,484440,104,289
01-07-2025,Madhya Pradesh,Dhar,454552,383,1518
01-07-2025,Rajasthan,Pali,306401,165,1236
01-07-2025,Telangana,Sangareddy,502220,111,468
01-07-2025,West Bengal,Uttar Dinajpur,733201,264,2523
01-07-2025,Uttarakhand,Udham Singh Nagar,263152,88,712
01-07-2025,Punjab,Patiala,147101,209,1455
01-07-2025,West Bengal,Murshidabad,742303,132,1360
01-07-2025,Delhi,East Delhi,110091,476,3095
01-07-2025,Telangana,Siddipet,502278,66,519
01-07-2025,Punjab,Gurdaspur,143512,64,383
01-07-2025,Maharashtra,Nashik,422003,261,1723
01-07-2025,Madhya Pradesh,Panna,488058,211,717
01-07-2025,Madhya Pradesh,Sagar,470113,92,635
01-07-2025,Telangana,Medchal-malkajgiri,500090,331,1981
01-07-2025,Madhya Pradesh,Ashok Nagar,473446,198,716
01-07-2025,Gujarat,Gandhinagar,382421,152,1279
01-07-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,20,199
01-07-2025,Telangana,K.v. Rangareddy,509216,194,993
01-07-2025,Haryana,Bhiwani,127046,67,383
01-07-2025,Andhra Pradesh,Nandyal,518222,99,330
01-07-2025,Madhya Pradesh,Chhindwara,480221,114,450
01-07-2025,Madhya Pradesh,Chhindwara,480001,434,1665
01-07-2025,Maharashtra,Nandurbar,425413,81,616
01-07-2025,Assam,Nagaon,782120,63,708
01-07-2025,Karnataka,Bengaluru,560058,110,612
01-07-2025,Chhattisgarh,Mungeli,495115,260,3875
01-07-2025,Punjab,Fazilka,152123,127,1228
01-07-2025,West Bengal,Purba Bardhaman,713101,49,393
01-07-2025,Maharashtra,Pune,411062,238,1332
01-07-2025,Delhi,South Delhi,110017,135,1464
01-07-2025,Rajasthan,Nagaur,341509,85,474
01-07-2025,Madhya Pradesh,Chhindwara,480551,229,672
01-07-2025,Punjab,Gurdaspur,143519,150,784
01-07-2025,Madhya Pradesh,Sagar,470235,160,700
01-07-2025,Haryana,Fatehabad,125051,124,1273
01-07-2025,Karnataka,Ramanagar,562138,59,586
01-07-2025,Rajasthan,Jaipur,302012,476,4182
01-07-2025,Madhya Pradesh,Gwalior,475110,243,1528
01-07-2025,Andhra Pradesh,West Godavari,534201,99,763
01-07-2025,Madhya Pradesh,Dindori,481672,97,409
01-07-2025,Madhya Pradesh,Raisen,464668,131,529
01-07-2025,Telangana,Hyderabad,500024,76,578
01-07-2025,Gujarat,Surat,395005,215,1788
01-07-2025,Madhya Pradesh,Seoni,480994,111,562
01-07-2025,Haryana,Jind,126112,73,570
01-07-2025,Uttar Pradesh,Bara Banki,225001,196,1461
01-07-2025,Rajasthan,Pratapgarh,312619,182,617
01-07-2025,Madhya Pradesh,Jabalpur,483225,231,829
01-07-2025,Rajasthan,Jaipur,302002,210,1661
01-07-2025,Madhya Pradesh,Sheopur,476332,394,1743
01-07-2025,Haryana,Panipat,132101,101,677
01-07-2025,Madhya Pradesh,Ratlam,457118,245,936
01-07-2025,Tamil Nadu,Kancheepuram,601301,92,624
01-07-2025,Rajasthan,Ajmer,305202,31,224
01-07-2025,Madhya Pradesh,Chhindwara,480115,260,781
01-07-2025,Telangana,Hyderabad,500028,221,1663
01-07-2025,Haryana,Yamuna Nagar,133103,45,360
01-07-2025,Madhya Pradesh,Chhatarpur,471405,359,1039
01-07-2025,Tamil Nadu,Virudhunagar,626117,120,928
01-07-2025,Karnataka,Hassan,573201,148,937
01-07-2025,Chhattisgarh,Raipur,493225,151,1270
01-07-2025,Karnataka,Kolar,563162,62,251
01-07-2025,Chandigarh,Chandigarh,160014,243,1007
01-07-2025,Maharashtra,Pune,411028,229,1869
01-07-2025,Haryana,Yamuna Nagar,135021,35,367
01-07-2025,Punjab,Malerkotla,148023,202,2207
01-07-2025,Andhra Pradesh,Parvathipuram Manyam,535591,35,155
01-07-2025,Madhya Pradesh,Khandwa,450001,359,1092
01-07-2025,Madhya Pradesh,Morena,476115,409,1820
01-07-2025,Madhya Pradesh,Indore,452002,300,1658
01-07-2025,Madhya Pradesh,Mandsaur,458667,227,535
01-07-2025,Punjab,Gurdaspur,143526,68,348
01-07-2025,Chhattisgarh,Mungeli,495335,86,1208
01-07-2025,Madhya Pradesh,Satna,485001,364,1693
01-07-2025,Karnataka,Bengaluru,560026,178,819
01-07-2025,Maharashtra,Dhule,424001,198,1378
01-07-2025,Jammu and Kashmir,Bandipore,193502,261,1137
01-07-2025,Maharashtra,Chatrapati Sambhaji Nagar,431001,146,1026
01-07-2025,Uttarakhand,Udham Singh Nagar,263153,433,2415
01-07-2025,Madhya Pradesh,Betul,460443,111,221
01-07-2025,Andhra Pradesh,Y. S. R,516001,123,596
01-07-2025,Maharashtra,Gadchiroli,442707,38,306
01-07-2025,Andhra Pradesh,Ananthapuramu,515004,123,574
01-07-2025,Delhi,East Delhi,110051,283,2073
01-07-2025,Assam,Bongaigaon,783384,189,1824
01-07-2025,Punjab,Amritsar,143105,90,1310
01-07-2025,Maharashtra,Mumbai Suburban,400095,165,1445
01-07-2025,Jammu and Kashmir,Ganderbal,191202,41,357
01-07-2025,Haryana,Sirsa,125102,73,529
