date,state,district,pincode,demo_age_5_17,demo_age_17_
01-03-2025,Arunachal Pradesh,West Kameng,790001,13,44
01-03-2025,Rajasthan,Jalor,343021,20,355
01-03-2025,Karnataka,Belagavi,591248,78,119
01-03-2025,Uttar Pradesh,Bahraich,271821,54,556
01-03-2025,Tamil Nadu,Nagapattinam,611001,21,379
01-03-2025,Bihar,Sheikhpura,811102,32,290
01-03-2025,Andhra Pradesh,Chittoor,517291,10,145
01-03-2025,Punjab,Amritsar,143119,10,197
01-03-2025,West Bengal,Paschim Medinipur,721436,10,168
01-03-2025,Karnataka,Mysore,571121,10,104
01-03-2025,Andhra Pradesh,Alluri Sitharama Raju,531040,14,454
01-03-2025,Bihar,Sitamarhi,843301,26,417
01-03-2025,Jharkhand,Khunti,835234,19,425
01-03-2025,Uttar Pradesh,Saharanpur,247670,10,105
01-03-2025,Tamil Nadu,Kanyakumari,629803,10,19
01-03-2025,Andhra Pradesh,Prakasam,523291,10,116
01-03-2025,Andhra Pradesh,Ananthapuramu,515405,14,32
01-03-2025,West Bengal,Hooghly,712148,35,639
01-03-2025,Delhi,Central Delhi,110055,109,1458
01-03-2025,Uttar Pradesh,Deoria,274205,59,758
01-03-2025,Jharkhand,Giridih,825320,98,2931
01-03-2025,Odisha,Koraput,764039,42,432
01-03-2025,Uttar Pradesh,Shahjahanpur,242305,83,1029
01-03-2025,Karnataka,Bengaluru,560045,136,892
01-03-2025,Gujarat,Chhotaudepur,391155,26,69
01-03-2025,Uttar Pradesh,Bahraich,271845,15,194
01-03-2025,Karnataka,Belgaum,591232,65,116
01-03-2025,Punjab,Jalandhar,144002,59,1046
01-03-2025,Uttar Pradesh,Kannauj,209723,57,586
01-03-2025,Andhra Pradesh,Chittoor,517280,17,181
01-03-2025,Punjab,Jalandhar,144009,36,308
01-03-2025,Andhra Pradesh,Visakhapatnam,530053,13,98
01-03-2025,Andhra Pradesh,Alluri Sitharama Raju,533288,54,214
01-03-2025,Rajasthan,Jodhpur,345021,37,735
01-03-2025,Telangana,Karimnagar,505452,39,138
01-03-2025,Andhra Pradesh,Visakhapatnam,531055,56,699
01-03-2025,Uttar Pradesh,Amethi,227806,23,378
01-03-2025,Andhra Pradesh,Hyderabad,500012,21,157
01-03-2025,Tamil Nadu,Salem,636113,17,340
01-03-2025,Tamil Nadu,Cuddalore,607103,10,520
01-03-2025,Gujarat,Sabarkantha,383355,22,123
01-03-2025,Karnataka,Kolar,563120,27,154
01-03-2025,Maharashtra,Nagpur,440007,10,57
01-03-2025,Gujarat,Porbandar,362620,10,64
01-03-2025,Chandigarh,Chandigarh,160103,12,78
01-03-2025,West Bengal,Paschim Bardhaman,713213,10,201
01-03-2025,Gujarat,Devbhumi Dwarka,360510,12,159
01-03-2025,Telangana,Nalgonda,508105,29,78
01-03-2025,Gujarat,Devbhumi Dwarka,361310,13,173
01-03-2025,Arunachal Pradesh,Tawang,790106,14,64
01-03-2025,Bihar,Muzaffarpur,843103,170,1804
01-03-2025,Odisha,Ganjam,761012,54,422
01-03-2025,Uttar Pradesh,Gorakhpur,273016,193,1122
01-03-2025,Chhattisgarh,Kawardha,491888,13,375
01-03-2025,Andhra Pradesh,East Godavari,533429,32,474
01-03-2025,Jharkhand,Dhanbad,828203,35,1200
01-03-2025,Gujarat,Gandhinagar,382855,31,215
01-03-2025,West Bengal,Puruliya,723151,34,490
01-03-2025,Uttar Pradesh,Siddharthnagar,272202,80,1205
01-03-2025,Uttar Pradesh,Bara Banki,225201,31,680
01-03-2025,Bihar,Saran,841418,77,739
01-03-2025,Uttar Pradesh,Hardoi,241305,43,541
01-03-2025,West Bengal,South 24 Parganas,743337,90,1822
01-03-2025,Uttar Pradesh,Ambedkar Nagar,224157,24,258
01-03-2025,Tamil Nadu,Tiruchirappalli,620102,51,556
01-03-2025,Madhya Pradesh,Indore,452020,110,858
01-03-2025,Tamil Nadu,Tiruvannamalai,606753,17,533
01-03-2025,Kerala,Kasaragod,671310,20,239
01-03-2025,Maharashtra,Mumbai,400097,28,675
01-03-2025,Karnataka,Mysuru,570016,39,235
01-03-2025,Bihar,Gopalganj,841243,17,145
01-03-2025,West Bengal,Hooghly,712406,43,664
01-03-2025,Rajasthan,Jaipur,303702,50,412
01-03-2025,Gujarat,Surendra Nagar,363427,31,272
01-03-2025,Andhra Pradesh,Annamayya,517297,18,105
01-03-2025,Tamil Nadu,Dindigul,624710,28,461
01-03-2025,Telangana,Narayanpet,509130,22,120
01-03-2025,Tamil Nadu,Tenkasi,627859,11,48
01-03-2025,Andhra Pradesh,Hyderabad,500003,22,209
01-03-2025,Gujarat,Mahesana,384212,27,151
01-03-2025,Tamil Nadu,Dindigul,624004,20,136
01-03-2025,Chandigarh,Chandigarh,160003,31,149
01-03-2025,Delhi,North East Delhi,110094,1013,7227
01-03-2025,Punjab,Firozpur,152022,14,325
01-03-2025,Bihar,Araria,854311,420,3989
01-03-2025,Uttar Pradesh,Auraiya,206244,127,1418
01-03-2025,Tamil Nadu,Krishnagiri,635121,41,490
01-03-2025,Madhya Pradesh,Betul,460110,140,753
01-03-2025,Madhya Pradesh,Satna,485001,227,1621
01-03-2025,Madhya Pradesh,Indore,452010,275,1991
01-03-2025,Telangana,Sangareddy,502319,132,673
01-03-2025,Gujarat,Dahod,389152,53,317
01-03-2025,Odisha,Koraput,764056,93,779
01-03-2025,Uttar Pradesh,Prayagraj,211013,38,300
01-03-2025,Andhra Pradesh,Kurnool,518001,108,790
01-03-2025,Bihar,Katihar,854114,103,1259
01-03-2025,Karnataka,Hassan,573213,41,148
01-03-2025,Andhra Pradesh,Anakapalli,531035,12,104
01-03-2025,Uttar Pradesh,Pratapgarh,230141,87,947
01-03-2025,Tamil Nadu,Kallakurichi,606201,78,510
01-03-2025,Madhya Pradesh,Tikamgarh,472331,52,648
01-03-2025,Bihar,Bhojpur,802159,26,293
01-03-2025,Jammu and Kashmir,Jammu,181123,14,94
01-03-2025,Madhya Pradesh,Khargone,450551,12,90
01-03-2025,Mizoram,Aizawl,796036,11,118
01-03-2025,Rajasthan,Dholpur,328041,69,1423
01-03-2025,Gujarat,Kheda,387001,101,845
01-03-2025,Bihar,Madhubani,847234,63,1029
01-03-2025,Bihar,Nawada,805106,119,1136
01-03-2025,Tamil Nadu,Chennai,600011,53,889
01-03-2025,Maharashtra,Solapur,413214,22,331
01-03-2025,Odisha,Mayurbhanj,757053,42,407
01-03-2025,Madhya Pradesh,Rewa,486341,34,323
01-03-2025,Odisha,Sambalpur,768005,42,588
01-03-2025,Tamil Nadu,Tiruvallur,600055,71,454
01-03-2025,Jharkhand,Bokaro,827010,59,2267
01-03-2025,Karnataka,Dakshina Kannada,575020,48,220
01-03-2025,West Bengal,Purba Medinipur,721429,29,364
01-03-2025,West Bengal,North 24 Parganas,743222,16,398
01-03-2025,Nagaland,Peren,797110,29,229
01-03-2025,Himachal Pradesh,Kangra,176056,16,169
01-03-2025,Odisha,Kendrapara,754208,22,227
01-03-2025,Maharashtra,Palghar,401501,48,883
01-03-2025,Karnataka,Belagavi,591233,64,130
01-03-2025,Tamil Nadu,Erode,638316,11,124
01-03-2025,Kerala,Malappuram,676541,31,242
01-03-2025,Jammu and Kashmir,Rajouri,185203,13,54
01-03-2025,Bihar,Madhubani,847215,17,239
01-03-2025,Andhra Pradesh,Chittoor,517152,12,85
01-03-2025,Karnataka,Dakshina Kannada,574224,25,115
01-03-2025,Goa,North Goa,403501,14,52
01-03-2025,Gujarat,Chhotaudepur,391170,84,227
01-03-2025,Uttar Pradesh,Amethi,229305,47,584
01-03-2025,Uttar Pradesh,Balrampur,271609,60,857
01-03-2025,West Bengal,Hooghly,712301,11,248
01-03-2025,Gujarat,Surat,394221,201,1950
01-03-2025,Karnataka,Mysore,570008,11,201
01-03-2025,Delhi,South Delhi,110024,18,426
01-03-2025,Telangana,Khammam,507203,25,351
01-03-2025,Odisha,Kendujhar,758028,78,388
01-03-2025,Punjab,Ludhiana,141017,10,133
01-03-2025,Odisha,Ganjam,761014,36,307
01-03-2025,Odisha,Sambalpur,768221,42,231
01-03-2025,Andhra Pradesh,Srikakulam,532322,66,295
01-03-2025,Tamil Nadu,Coimbatore,642002,33,379
01-03-2025,Uttar Pradesh,Rae Bareli,229210,14,165
01-03-2025,Telangana,Karimnagar,505188,18,122
01-03-2025,Maharashtra,Amravati,444704,32,381
01-03-2025,Andhra Pradesh,Krishna,520011,16,219
01-03-2025,Odisha,Bhadrak,756123,43,199
01-03-2025,Maharashtra,Parbhani,431521,19,332
01-03-2025,Gujarat,Valsad,396030,38,87
01-03-2025,Karnataka,Belgaum,591242,54,52
01-03-2025,Gujarat,Ahmedabad,382330,380,2552
01-03-2025,Uttar Pradesh,Azamgarh,276208,86,600
01-03-2025,Madhya Pradesh,Chhatarpur,471202,22,71
01-03-2025,Uttar Pradesh,Amroha,244235,117,1594
01-03-2025,Maharashtra,Jalna,431203,181,1631
01-03-2025,Andhra Pradesh,Parvathipuram Manyam,535526,17,103
01-03-2025,Himachal Pradesh,Sirmaur,173022,86,284
01-03-2025,Andhra Pradesh,West Godavari,534460,27,515
01-03-2025,Telangana,K.v. Rangareddy,501144,18,140
01-03-2025,Karnataka,Vijayapura,586125,267,108
01-03-2025,Tripura,Unakoti,799279,15,90
01-03-2025,Tamil Nadu,Virudhunagar,626129,15,344
01-03-2025,Gujarat,Vadodara,391165,124,420
01-03-2025,Haryana,Sonipat,131023,35,327
01-03-2025,Uttar Pradesh,Sultanpur,228121,56,801
01-03-2025,West Bengal,Nadia,741257,29,525
01-03-2025,Andhra Pradesh,Chittoor,517421,25,275
01-03-2025,Tamil Nadu,Krishnagiri,635116,32,358
01-03-2025,Telangana,Warangal,506163,28,51
01-03-2025,Karnataka,Udupi,574106,18,140
01-03-2025,Jammu and Kashmir,Baramula,193403,12,65
01-03-2025,Karnataka,Kalaburagi,585314,11,64
01-03-2025,Andhra Pradesh,Nandyal,518196,15,84
01-03-2025,Kerala,Ernakulam,683594,11,149
01-03-2025,Uttar Pradesh,Ambedkar Nagar,224155,64,566
01-03-2025,Delhi,South West Delhi,110045,402,4205
01-03-2025,West Bengal,Murshidabad,742202,230,3147
01-03-2025,Bihar,Araria,854333,187,2510
01-03-2025,Odisha,Ganjam,761111,66,660
01-03-2025,Meghalaya,East Jaintia Hills,793200,82,714
01-03-2025,Odisha,Kendrapara,754210,27,237
01-03-2025,Gujarat,Chhotaudepur,391150,38,287
01-03-2025,Karnataka,Mandya,571422,36,348
01-03-2025,Karnataka,Bijapur,586212,27,84
01-03-2025,Uttar Pradesh,Gonda,271601,48,701
01-03-2025,Kerala,Ernakulam,683501,11,180
01-03-2025,Kerala,Kannur,670701,10,102
01-03-2025,Uttar Pradesh,Amethi,229304,78,744
01-03-2025,Uttar Pradesh,Mainpuri,205119,36,519
01-03-2025,Telangana,Medchal-malkajgiri,500067,37,285
01-03-2025,Karnataka,Belagavi,591317,187,195
01-03-2025,West Bengal,North 24 Parganas,700156,23,396
01-03-2025,Telangana,Medchal-malkajgiri,500056,99,485
01-03-2025,Odisha,JAJPUR,755005,39,271
01-03-2025,Tamil Nadu,Cuddalore,608303,20,271
01-03-2025,Uttar Pradesh,Moradabad,202414,19,232
01-03-2025,Tamil Nadu,Namakkal,637409,21,209
01-03-2025,Karnataka,Davangere,577231,16,73
01-03-2025,Andhra Pradesh,Ananthapuramu,515767,26,77
01-03-2025,Jammu and Kashmir,Ganderbal,190006,19,108
01-03-2025,Andhra Pradesh,West Godavari,534467,17,166
01-03-2025,Kerala,Alappuzha,688006,11,176
01-03-2025,Gujarat,Arvalli,383251,45,81
01-03-2025,Telangana,Sangareddy,502269,16,38
01-03-2025,Haryana,Rohtak,124001,277,1617
01-03-2025,Andhra Pradesh,Chittoor,517582,25,404
01-03-2025,Karnataka,Mysuru,570008,57,400
01-03-2025,Bihar,Samastipur,848205,155,1137
01-03-2025,Telangana,Medak,502336,69,181
01-03-2025,Maharashtra,Ahmadnagar,422601,13,311
01-03-2025,Bihar,Araria,854332,32,609
01-03-2025,Maharashtra,Ratnagiri,415612,32,610
01-03-2025,Tamil Nadu,Krishnagiri,635109,247,1754
01-03-2025,Gujarat,Jamnagar,361220,85,144
01-03-2025,Karnataka,Chamrajanagar,571440,42,365
01-03-2025,Bihar,Purnia,854201,46,820
01-03-2025,Bihar,Buxar,802127,21,181
01-03-2025,Uttar Pradesh,Ambedkar Nagar,224152,63,594
01-03-2025,Odisha,Mayurbhanj,757041,28,320
01-03-2025,Maharashtra,Mumbai Suburban,400079,36,267
01-03-2025,Gujarat,Vadodara,390013,45,168
01-03-2025,Tamil Nadu,Coimbatore,641026,21,353
01-03-2025,West Bengal,Purba Medinipur,721427,11,188
01-03-2025,Uttar Pradesh,Rae Bareli,229211,20,296
01-03-2025,Kerala,Ernakulam,682305,11,126
01-03-2025,Telangana,Nagarkurnool,509375,38,152
01-03-2025,Assam,Charaideo,785693,16,190
01-03-2025,Telangana,Peddapalli,505525,13,105
01-03-2025,Bihar,West Champaran,845101,184,2256
01-03-2025,Uttar Pradesh,Siddharthnagar,272151,45,440
01-03-2025,Rajasthan,Jaipur,302012,482,3837
01-03-2025,Andhra Pradesh,Cuddapah,516203,31,222
01-03-2025,Madhya Pradesh,Khargone,451001,209,1308
01-03-2025,Bihar,Khagaria,851203,76,804
01-03-2025,Rajasthan,Jaipur,302021,91,844
01-03-2025,Maharashtra,Pune,412216,30,438
01-03-2025,Madhya Pradesh,Chhindwara,480108,45,188
01-03-2025,Bihar,Khagaria,851205,96,803
01-03-2025,Madhya Pradesh,Khargone,451228,121,664
01-03-2025,West Bengal,North 24 Parganas,700135,54,1003
01-03-2025,Tamil Nadu,Coimbatore,641041,32,492
01-03-2025,Bihar,East Champaran,845435,85,943
01-03-2025,Assam,Udalguri,784114,42,343
01-03-2025,Odisha,Mayurbhanj,757082,27,232
01-03-2025,Assam,Nalbari,781371,10,143
01-03-2025,Rajasthan,Sikar,332026,23,229
01-03-2025,Uttar Pradesh,Varanasi,221108,59,443
01-03-2025,West Bengal,Paschim Medinipur,721304,26,230
01-03-2025,Karnataka,Chitradurga,577501,67,654
01-03-2025,Uttar Pradesh,Prayagraj,212401,28,170
01-03-2025,Telangana,Adilabad,504219,13,59
01-03-2025,Assam,Karimganj,788726,11,160
01-03-2025,Uttar Pradesh,Prayagraj,228411,14,129
01-03-2025,Haryana,Sonipat,131304,13,105
01-03-2025,West Bengal,South 24 Parganas,743357,41,425
01-03-2025,Uttar Pradesh,Mainpuri,205247,35,731
01-03-2025,Odisha,Kendujhar,758031,146,873
01-03-2025,Assam,Nagaon,782122,99,753
01-03-2025,Bihar,Madhubani,847239,19,326
01-03-2025,West Bengal,Kolkata,700023,58,1226
01-03-2025,Tamil Nadu,Coimbatore,641016,78,587
01-03-2025,Rajasthan,Udaipur,313905,32,805
01-03-2025,Karnataka,Bengaluru,560085,69,735
01-03-2025,Haryana,Gurgaon,122006,44,446
01-03-2025,Andhra Pradesh,Visakhapatnam,530047,35,327
01-03-2025,Uttar Pradesh,Ambedkar Nagar,224143,110,914
01-03-2025,Jharkhand,East Singhbhum,831006,25,509
01-03-2025,Odisha,Jajapur,755017,23,116
01-03-2025,Madhya Pradesh,Agar Malwa,465449,34,349
01-03-2025,Madhya Pradesh,Gwalior,474002,33,328
01-03-2025,Uttar Pradesh,Bijnor,246723,13,225
01-03-2025,Haryana,Kaithal,136033,29,432
01-03-2025,Tamil Nadu,Vellore,631102,24,409
01-03-2025,Karnataka,Ballari,583135,16,51
01-03-2025,Telangana,Warangal,506345,18,30
01-03-2025,West Bengal,Bankura,722102,28,316
01-03-2025,Karnataka,Ballari,583111,10,96
01-03-2025,Karnataka,Gulbarga,585302,36,325
01-03-2025,Tamil Nadu,Ramanathapuram,623407,12,248
01-03-2025,Telangana,K.v. Rangareddy,509216,136,788
01-03-2025,Gujarat,Vadodara,390007,51,475
01-03-2025,Rajasthan,Jodhpur,342601,132,1783
01-03-2025,Nagaland,Chumukedima,797103,18,145
01-03-2025,Uttar Pradesh,Firozabad,215126,46,629
01-03-2025,West Bengal,Barddhaman,713422,34,713
01-03-2025,Uttar Pradesh,Farrukhabad,209749,19,374
01-03-2025,Haryana,Hisar,125044,30,275
01-03-2025,Punjab,Sri Muktsar Sahib,152031,28,276
01-03-2025,Andhra Pradesh,Chittoor,517172,20,206
01-03-2025,Odisha,JAJPUR,755003,36,235
01-03-2025,Uttar Pradesh,Basti,272181,53,574
01-03-2025,Odisha,Baleswar,756035,57,305
01-03-2025,Karnataka,Chikkaballapur,563123,16,171
01-03-2025,Karnataka,Uttara Kannada,581355,41,259
01-03-2025,Gujarat,Botad,363415,12,12
01-03-2025,Gujarat,Rajkot,360370,101,1012
01-03-2025,West Bengal,Jalpaiguri,735217,16,578
01-03-2025,Andhra Pradesh,Vizianagaram,535004,26,282
01-03-2025,Maharashtra,Mumbai Suburban,400029,21,90
01-03-2025,Rajasthan,Sikar,332705,41,858
01-03-2025,Odisha,Dhenkanal,759026,28,323
01-03-2025,Kerala,Malappuram,676551,34,391
01-03-2025,Uttar Pradesh,Jaunpur,222201,99,921
01-03-2025,Madhya Pradesh,Umaria,484555,87,1416
01-03-2025,Rajasthan,Bharatpur,321026,40,509
01-03-2025,Madhya Pradesh,Indore,452015,145,699
01-03-2025,Odisha,Baleswar,756027,85,586
01-03-2025,Telangana,Warangal Rural,506331,21,265
01-03-2025,Odisha,Ganjam,761104,61,942
01-03-2025,Telangana,Hyderabad,500029,107,437
01-03-2025,Haryana,Gurgaon,122505,95,898
01-03-2025,Gujarat,Dahod,389175,129,549
01-03-2025,Odisha,Bhadrak,756112,40,385
01-03-2025,Uttar Pradesh,Auraiya,206255,20,290
01-03-2025,Haryana,Panchkula,134112,46,266
01-03-2025,Karnataka,Bijapur,586206,53,59
01-03-2025,Andhra Pradesh,Kakinada,533406,14,74
01-03-2025,Uttarakhand,Pithoragarh,262544,12,135
01-03-2025,Kerala,Pathanamthitta,686510,14,49
01-03-2025,Andhra Pradesh,Palnadu,522647,33,249
01-03-2025,Uttar Pradesh,Maharajganj,273301,113,1681
01-03-2025,Uttar Pradesh,Azamgarh,276122,95,1035
01-03-2025,Jharkhand,Latehar,829204,45,1095
01-03-2025,Jammu and Kashmir,Srinagar,190010,49,333
01-03-2025,West Bengal,North 24 Parganas,743429,25,399
01-03-2025,Jammu and Kashmir,Badgam,191111,118,2066
01-03-2025,Maharashtra,Buldhana,443201,52,963
01-03-2025,Karnataka,Mysore,571107,10,194
01-03-2025,Rajasthan,Bikaner,334001,289,3056
01-03-2025,Punjab,Moga,142038,17,467
01-03-2025,Uttar Pradesh,Kaushambi,212216,165,1694
01-03-2025,Andhra Pradesh,Visakhapatnam,531019,14,91
01-03-2025,Rajasthan,Alwar,301708,17,339
01-03-2025,Maharashtra,Satara,412803,20,508
01-03-2025,Madhya Pradesh,Damoh,470672,19,368
01-03-2025,Odisha,Puri,752012,70,631
01-03-2025,Himachal Pradesh,Chamba,176315,12,86
01-03-2025,Assam,Karimganj,788709,21,257
01-03-2025,Odisha,Khorda,752027,41,345
01-03-2025,Andhra Pradesh,Cuddapah,516216,10,201
01-03-2025,Gujarat,Morbi,363670,27,116
01-03-2025,Tamil Nadu,Tirunelveli,627813,25,119
01-03-2025,Rajasthan,Bundi,323023,26,343
01-03-2025,Odisha,Bhadrak,756115,59,349
01-03-2025,Himachal Pradesh,Kangra,176021,17,212
01-03-2025,Jammu and Kashmir,Kathua,184201,18,382
01-03-2025,Karnataka,Belagavi,591265,42,74
01-03-2025,Andhra Pradesh,Ananthapur,515531,12,52
01-03-2025,Karnataka,Uttara Kannada,581359,36,217
01-03-2025,Karnataka,Chikkamagaluru,577134,23,103
01-03-2025,Rajasthan,Alwar,301018,21,243
01-03-2025,Karnataka,Uttara Kannada,581450,13,53
01-03-2025,Karnataka,Belagavi,591254,12,54
01-03-2025,Madhya Pradesh,Maihar,485772,13,118
01-03-2025,Uttar Pradesh,Sitapur,261401,71,1252
01-03-2025,Maharashtra,Pune,411001,92,880
01-03-2025,Uttar Pradesh,Aligarh,202130,41,1063
01-03-2025,Karnataka,Bagalkot,587301,381,607
01-03-2025,Assam,Lakhimpur,784161,12,287
01-03-2025,Karnataka,Kodagu,571236,19,233
01-03-2025,Rajasthan,Rajsamand,313204,13,149
01-03-2025,Andhra Pradesh,Anakapalli,531031,12,103
01-03-2025,Tamil Nadu,Villupuram,605652,11,104
01-03-2025,Maharashtra,Pune,411011,48,398
01-03-2025,Tamil Nadu,Tiruvallur,602002,28,290
01-03-2025,Telangana,Hyderabad,500015,84,527
01-03-2025,Assam,Karbi Anglong,782446,18,81
01-03-2025,Karnataka,Mandya,571402,32,272
01-03-2025,Odisha,Gajapati,761210,16,106
01-03-2025,Gujarat,Vadodara,392310,31,45
01-03-2025,Kerala,Thrissur,680683,15,212
01-03-2025,Goa,North Goa,403510,10,69
01-03-2025,Odisha,Jajapur,755008,60,221
01-03-2025,Uttar Pradesh,Bara Banki,225305,109,2047
01-03-2025,Madhya Pradesh,Shajapur,465337,52,623
01-03-2025,Rajasthan,Udaipur,313001,190,3121
01-03-2025,Jammu and Kashmir,Anantnag,192101,101,835
01-03-2025,Haryana,Karnal,132114,109,746
01-03-2025,Madhya Pradesh,Guna,473222,62,749
01-03-2025,Uttar Pradesh,Kheri,261502,69,1788
01-03-2025,Madhya Pradesh,Chhatarpur,471301,93,870
01-03-2025,Maharashtra,Solapur,413216,46,970
01-03-2025,West Bengal,Kolkata,700014,22,740
01-03-2025,Gujarat,Kachchh,370435,51,148
01-03-2025,Maharashtra,Jalgaon,425105,25,447
01-03-2025,West Bengal,Purba Bardhaman,713519,11,112
01-03-2025,Karnataka,Bengaluru,560077,150,1116
01-03-2025,Odisha,Angul,759103,48,677
01-03-2025,Maharashtra,Chandrapur,441225,22,284
01-03-2025,Karnataka,Koppal,583231,134,400
01-03-2025,Andhra Pradesh,Alluri Sitharama Raju,531111,28,264
01-03-2025,Bihar,Buxar,802120,49,385
01-03-2025,Karnataka,Ballari,583117,28,131
01-03-2025,Meghalaya,West Garo Hills,794001,13,355
01-03-2025,Madhya Pradesh,Gwalior,475001,96,646
01-03-2025,Gujarat,Valsad,396375,59,196
01-03-2025,Andhra Pradesh,Chittoor,517123,28,312
01-03-2025,Telangana,Vikarabad,509340,12,58
01-03-2025,Andhra Pradesh,Krishna,521321,24,158
01-03-2025,Uttar Pradesh,Mau,221705,23,258
01-03-2025,West Bengal,Purba Medinipur,721453,14,176
01-03-2025,Manipur,Churachandpur,795006,54,95
01-03-2025,Karnataka,Gulbarga,585312,19,85
01-03-2025,Uttarakhand,Dehradun,248001,354,3503
01-03-2025,Punjab,Ludhiana,142026,38,842
01-03-2025,Bihar,Saharsa,852212,25,472
01-03-2025,Uttar Pradesh,Kannauj,209729,40,545
01-03-2025,Uttar Pradesh,Sonbhadra,231218,28,312
01-03-2025,Andhra Pradesh,Srikakulam,532405,32,302
01-03-2025,Rajasthan,Jhalawar,326023,127,1846
01-03-2025,Madhya Pradesh,Hoshangabad,461111,97,378
01-03-2025,Kerala,Ernakulam,683556,23,258
01-03-2025,Tamil Nadu,Erode,638109,17,322
01-03-2025,Uttar Pradesh,Moradabad,202413,66,895
01-03-2025,Andhra Pradesh,Prakasam,523346,10,212
01-03-2025,Chhattisgarh,Baloda Bazar,493331,10,437
01-03-2025,Jammu and Kashmir,Pulwama,192121,34,220
01-03-2025,Karnataka,Tumkur,572102,15,103
01-03-2025,Odisha,Nuapada,766111,35,343
01-03-2025,Maharashtra,Aurangabad,431109,17,151
01-03-2025,Punjab,Rupnagar,140123,12,68
01-03-2025,Madhya Pradesh,Sehore,466661,24,124
01-03-2025,Uttar Pradesh,Bulandshahr,203396,11,123
01-03-2025,Uttar Pradesh,Hardoi,241404,78,1513
01-03-2025,Bihar,Samastipur,848301,59,728
01-03-2025,Telangana,Hanumakonda,506342,14,336
01-03-2025,Telangana,K.v. Rangareddy,500048,182,914
01-03-2025,Madhya Pradesh,Narsinghpur,487771,12,140
01-03-2025,Bihar,Rohtas,821304,103,898
01-03-2025,Uttar Pradesh,Fatehpur,212664,91,1191
01-03-2025,Telangana,Jogulamba Gadwal,509132,106,254
01-03-2025,Andhra Pradesh,N. T. R,520013,25,299
01-03-2025,Andhra Pradesh,Visakhapatnam,530026,99,935
01-03-2025,Maharashtra,Osmanabad,413501,77,1352
01-03-2025,Daman and Diu,Daman,396210,18,186
01-03-2025,Uttar Pradesh,Fatehpur,212654,37,485
01-03-2025,Gujarat,Surat,394540,136,685
01-03-2025,Tamil Nadu,Cuddalore,606106,26,340
01-03-2025,Tamil Nadu,Kancheepuram,603204,31,394
01-03-2025,Rajasthan,Bharatpur,321615,19,419
01-03-2025,Andhra Pradesh,Ananthapuramu,515415,18,37
01-03-2025,Karnataka,Belgaum,591237,41,184
01-03-2025,Rajasthan,Ajmer,305901,223,2981
01-03-2025,Delhi,South West Delhi,110029,20,308
01-03-2025,Odisha,Sambalpur,768001,44,453
01-03-2025,Telangana,Khammam,507117,14,48
01-03-2025,Tamil Nadu,Dharmapuri,635111,17,293
01-03-2025,Telangana,Hyderabad,500008,273,1612
01-03-2025,Tamil Nadu,Coimbatore,642129,10,258
01-03-2025,Jharkhand,Garhwa,822112,55,1518
01-03-2025,Rajasthan,Pali,306709,10,436
01-03-2025,Assam,Goalpara,783126,76,661
